
 VCS Coverage Metrics Release U-2023.03_Full64 Copyright (c) 1991-2023 by Synopsys Inc.
[PASS] seq=crv_seq_0                              cyc=35 op=RK_PLAIN_WRITE   rs1=16 rs2=1 wb_write=1 wb_rd=7 wb_data=0x227a5475 -> rs1_data=0x92b7813d rs2_data=0xd582ebbd
[PASS] seq=crv_seq_0                              cyc=36 op=RK_PLAIN_WRITE   rs1=13 rs2=12 wb_write=1 wb_rd=10 wb_data=0x1f45eed9 -> rs1_data=0xe000000d rs2_data=0xe000000c
[PASS] seq=crv_seq_0                              cyc=37 op=RK_PLAIN_WRITE   rs1=13 rs2=16 wb_write=1 wb_rd=21 wb_data=0xbf2707e3 -> rs1_data=0xe000000d rs2_data=0x92b7813d
[PASS] seq=crv_seq_0                              cyc=38 op=RK_X0_ACCESS     rs1=2 rs2=2 wb_write=1 wb_rd=0 wb_data=0x054943f5 -> rs1_data=0xda05153f rs2_data=0xda05153f
[PASS] seq=crv_seq_0                              cyc=39 op=RK_RANDOM        rs1=8 rs2=6 wb_write=0 wb_rd=9 wb_data=0x3105bdeb -> rs1_data=0xe0000008 rs2_data=0x1701f2f0
[PASS] seq=crv_seq_0                              cyc=40 op=RK_X0_ACCESS     rs1=31 rs2=8 wb_write=1 wb_rd=0 wb_data=0x156e08f8 -> rs1_data=0xbdd941ab rs2_data=0xe0000008
[PASS] seq=crv_seq_0                              cyc=41 op=RK_BYPASS_BOTH   rs1=28 rs2=28 wb_write=1 wb_rd=28 wb_data=0xef3fc100 -> rs1_data=0xef3fc100 rs2_data=0xef3fc100
[PASS] seq=crv_seq_0                              cyc=42 op=RK_RANDOM        rs1=12 rs2=3 wb_write=1 wb_rd=11 wb_data=0xb2e6f3d8 -> rs1_data=0xe000000c rs2_data=0xe0000003
[PASS] seq=crv_seq_0                              cyc=43 op=RK_BYPASS_RS1    rs1=4 rs2=12 wb_write=1 wb_rd=4 wb_data=0x3c36711e -> rs1_data=0x3c36711e rs2_data=0xe000000c
[PASS] seq=crv_seq_0                              cyc=44 op=RK_NO_WRITE_READ rs1=26 rs2=12 wb_write=0 wb_rd=2 wb_data=0x2a2960f8 -> rs1_data=0xe000001a rs2_data=0xe000000c
[PASS] seq=crv_seq_0                              cyc=45 op=RK_BYPASS_RS1    rs1=21 rs2=25 wb_write=1 wb_rd=21 wb_data=0xe60c3553 -> rs1_data=0xe60c3553 rs2_data=0xf0f00007
[PASS] seq=crv_seq_0                              cyc=46 op=RK_NO_WRITE_READ rs1=3 rs2=22 wb_write=0 wb_rd=24 wb_data=0x9b6e4004 -> rs1_data=0xe0000003 rs2_data=0xf1efe7cc
[PASS] seq=crv_seq_0                              cyc=47 op=RK_NO_WRITE_READ rs1=15 rs2=9 wb_write=0 wb_rd=31 wb_data=0x8591a8da -> rs1_data=0x1f7adb27 rs2_data=0x894926ad
[PASS] seq=crv_seq_0                              cyc=48 op=RK_RANDOM        rs1=24 rs2=16 wb_write=1 wb_rd=26 wb_data=0xcc1c6e3b -> rs1_data=0xf361a62d rs2_data=0x92b7813d
[PASS] seq=crv_seq_0                              cyc=49 op=RK_RANDOM        rs1=8 rs2=2 wb_write=1 wb_rd=25 wb_data=0x716b7160 -> rs1_data=0xe0000008 rs2_data=0xda05153f
[PASS] seq=crv_seq_0                              cyc=50 op=RK_RANDOM        rs1=2 rs2=0 wb_write=0 wb_rd=31 wb_data=0xb9679ca2 -> rs1_data=0xda05153f rs2_data=0x00000000
[PASS] seq=crv_seq_0                              cyc=51 op=RK_BYPASS_RS1    rs1=1 rs2=6 wb_write=1 wb_rd=1 wb_data=0xf9d91694 -> rs1_data=0xf9d91694 rs2_data=0x1701f2f0
[PASS] seq=crv_seq_0                              cyc=52 op=RK_X0_ACCESS     rs1=1 rs2=25 wb_write=1 wb_rd=0 wb_data=0xbe7fa9e0 -> rs1_data=0xf9d91694 rs2_data=0x716b7160
[PASS] seq=crv_seq_0                              cyc=53 op=RK_PLAIN_WRITE   rs1=25 rs2=5 wb_write=1 wb_rd=27 wb_data=0xddbd6b44 -> rs1_data=0x716b7160 rs2_data=0xe0000005
[PASS] seq=crv_seq_0                              cyc=54 op=RK_NO_WRITE_READ rs1=26 rs2=17 wb_write=0 wb_rd=27 wb_data=0x3734de42 -> rs1_data=0xcc1c6e3b rs2_data=0xb031786a
[PASS] seq=crv_seq_0                              cyc=55 op=RK_BYPASS_RS2    rs1=20 rs2=11 wb_write=1 wb_rd=11 wb_data=0x7a28a0e1 -> rs1_data=0xe0000014 rs2_data=0x7a28a0e1
[PASS] seq=crv_seq_0                              cyc=56 op=RK_BYPASS_BOTH   rs1=10 rs2=10 wb_write=1 wb_rd=10 wb_data=0x7f581671 -> rs1_data=0x7f581671 rs2_data=0x7f581671
[PASS] seq=crv_seq_0                              cyc=57 op=RK_BYPASS_RS2    rs1=29 rs2=15 wb_write=1 wb_rd=15 wb_data=0xa4213df5 -> rs1_data=0x32eb9512 rs2_data=0xa4213df5
[PASS] seq=crv_seq_0                              cyc=58 op=RK_RANDOM        rs1=14 rs2=15 wb_write=1 wb_rd=0 wb_data=0xabcb6866 -> rs1_data=0xe000000e rs2_data=0xa4213df5
[PASS] seq=crv_seq_0                              cyc=59 op=RK_NO_WRITE_READ rs1=31 rs2=16 wb_write=0 wb_rd=14 wb_data=0x43f81203 -> rs1_data=0xbdd941ab rs2_data=0x92b7813d
[PASS] seq=crv_seq_0                              cyc=60 op=RK_BYPASS_RS2    rs1=26 rs2=30 wb_write=1 wb_rd=30 wb_data=0x483c2558 -> rs1_data=0xcc1c6e3b rs2_data=0x483c2558
[PASS] seq=crv_seq_0                              cyc=61 op=RK_RANDOM        rs1=24 rs2=8 wb_write=1 wb_rd=15 wb_data=0xbf98bd47 -> rs1_data=0xf361a62d rs2_data=0xe0000008
[PASS] seq=crv_seq_0                              cyc=62 op=RK_BYPASS_RS1    rs1=1 rs2=20 wb_write=1 wb_rd=1 wb_data=0x6536a0fe -> rs1_data=0x6536a0fe rs2_data=0xe0000014
[PASS] seq=crv_seq_0                              cyc=63 op=RK_BYPASS_RS1    rs1=27 rs2=26 wb_write=1 wb_rd=27 wb_data=0x60aaa968 -> rs1_data=0x60aaa968 rs2_data=0xcc1c6e3b
[PASS] seq=crv_seq_0                              cyc=64 op=RK_NO_WRITE_READ rs1=31 rs2=26 wb_write=0 wb_rd=25 wb_data=0xe6f24e52 -> rs1_data=0xbdd941ab rs2_data=0xcc1c6e3b
[PASS] seq=crv_seq_0                              cyc=65 op=RK_X0_ACCESS     rs1=5 rs2=24 wb_write=1 wb_rd=0 wb_data=0xc7839c03 -> rs1_data=0xe0000005 rs2_data=0xf361a62d
[PASS] seq=crv_seq_0                              cyc=66 op=RK_RANDOM        rs1=22 rs2=26 wb_write=1 wb_rd=14 wb_data=0x2062f608 -> rs1_data=0xf1efe7cc rs2_data=0xcc1c6e3b
[PASS] seq=crv_seq_0                              cyc=67 op=RK_BYPASS_RS1    rs1=19 rs2=22 wb_write=1 wb_rd=19 wb_data=0x4adda639 -> rs1_data=0x4adda639 rs2_data=0xf1efe7cc
[PASS] seq=crv_seq_0                              cyc=68 op=RK_BYPASS_BOTH   rs1=14 rs2=14 wb_write=1 wb_rd=14 wb_data=0x5965e1c6 -> rs1_data=0x5965e1c6 rs2_data=0x5965e1c6
[PASS] seq=crv_seq_0                              cyc=69 op=RK_BYPASS_RS1    rs1=27 rs2=1 wb_write=1 wb_rd=27 wb_data=0xcde9391b -> rs1_data=0xcde9391b rs2_data=0x6536a0fe
[PASS] seq=crv_seq_0                              cyc=70 op=RK_NO_WRITE_READ rs1=0 rs2=13 wb_write=0 wb_rd=14 wb_data=0x37841fe3 -> rs1_data=0x00000000 rs2_data=0xe000000d
[PASS] seq=crv_seq_0                              cyc=71 op=RK_BYPASS_BOTH   rs1=30 rs2=30 wb_write=1 wb_rd=30 wb_data=0xb6784aa3 -> rs1_data=0xb6784aa3 rs2_data=0xb6784aa3
[PASS] seq=crv_seq_0                              cyc=72 op=RK_BYPASS_RS1    rs1=12 rs2=0 wb_write=1 wb_rd=12 wb_data=0x31575bfc -> rs1_data=0x31575bfc rs2_data=0x00000000
[PASS] seq=crv_seq_0                              cyc=73 op=RK_BYPASS_RS1    rs1=19 rs2=9 wb_write=1 wb_rd=19 wb_data=0xc7042aa9 -> rs1_data=0xc7042aa9 rs2_data=0x894926ad
[PASS] seq=crv_seq_0                              cyc=74 op=RK_NO_WRITE_READ rs1=23 rs2=15 wb_write=0 wb_rd=14 wb_data=0xf4a2f3e5 -> rs1_data=0xe0000017 rs2_data=0xbf98bd47
[PASS] seq=crv_seq_0                              cyc=75 op=RK_NO_WRITE_READ rs1=5 rs2=23 wb_write=0 wb_rd=24 wb_data=0x6ae80e01 -> rs1_data=0xe0000005 rs2_data=0xe0000017
[PASS] seq=crv_seq_0                              cyc=76 op=RK_BYPASS_RS2    rs1=26 rs2=14 wb_write=1 wb_rd=14 wb_data=0x3bb7b3c6 -> rs1_data=0xcc1c6e3b rs2_data=0x3bb7b3c6
[PASS] seq=crv_seq_0                              cyc=77 op=RK_BYPASS_RS2    rs1=27 rs2=7 wb_write=1 wb_rd=7 wb_data=0xe7dd5465 -> rs1_data=0xcde9391b rs2_data=0xe7dd5465
[PASS] seq=crv_seq_0                              cyc=78 op=RK_RANDOM        rs1=28 rs2=24 wb_write=1 wb_rd=11 wb_data=0x9a59f6bb -> rs1_data=0xef3fc100 rs2_data=0xf361a62d
[PASS] seq=crv_seq_0                              cyc=79 op=RK_BYPASS_RS2    rs1=21 rs2=28 wb_write=1 wb_rd=28 wb_data=0x33045256 -> rs1_data=0xe60c3553 rs2_data=0x33045256
[PASS] seq=crv_seq_0                              cyc=80 op=RK_BYPASS_RS1    rs1=12 rs2=18 wb_write=1 wb_rd=12 wb_data=0x77e63603 -> rs1_data=0x77e63603 rs2_data=0x5ce87aee
[PASS] seq=crv_seq_0                              cyc=81 op=RK_BYPASS_RS2    rs1=10 rs2=21 wb_write=1 wb_rd=21 wb_data=0x8cacbfa1 -> rs1_data=0x7f581671 rs2_data=0x8cacbfa1
[PASS] seq=crv_seq_0                              cyc=82 op=RK_PLAIN_WRITE   rs1=29 rs2=2 wb_write=1 wb_rd=8 wb_data=0x2309bf0d -> rs1_data=0x32eb9512 rs2_data=0xda05153f
[PASS] seq=crv_seq_0                              cyc=83 op=RK_RANDOM        rs1=19 rs2=30 wb_write=0 wb_rd=14 wb_data=0x011c168d -> rs1_data=0xc7042aa9 rs2_data=0xb6784aa3
[PASS] seq=crv_seq_0                              cyc=84 op=RK_X0_ACCESS     rs1=20 rs2=28 wb_write=1 wb_rd=0 wb_data=0x16219c5a -> rs1_data=0xe0000014 rs2_data=0x33045256
[PASS] seq=crv_seq_0                              cyc=85 op=RK_RANDOM        rs1=12 rs2=21 wb_write=1 wb_rd=8 wb_data=0x8855a1da -> rs1_data=0x77e63603 rs2_data=0x8cacbfa1
[PASS] seq=crv_seq_0                              cyc=86 op=RK_PLAIN_WRITE   rs1=19 rs2=24 wb_write=1 wb_rd=5 wb_data=0x865eaef0 -> rs1_data=0xc7042aa9 rs2_data=0xf361a62d
[PASS] seq=crv_seq_0                              cyc=87 op=RK_PLAIN_WRITE   rs1=20 rs2=29 wb_write=1 wb_rd=19 wb_data=0x3dcf24f8 -> rs1_data=0xe0000014 rs2_data=0x32eb9512
[PASS] seq=crv_seq_0                              cyc=88 op=RK_BYPASS_BOTH   rs1=2 rs2=2 wb_write=1 wb_rd=2 wb_data=0x45b5904a -> rs1_data=0x45b5904a rs2_data=0x45b5904a
[PASS] seq=crv_seq_0                              cyc=89 op=RK_X0_ACCESS     rs1=2 rs2=19 wb_write=1 wb_rd=0 wb_data=0x78f5febe -> rs1_data=0x45b5904a rs2_data=0x3dcf24f8
[PASS] seq=crv_seq_0                              cyc=90 op=RK_BYPASS_RS2    rs1=28 rs2=16 wb_write=1 wb_rd=16 wb_data=0x57c2056c -> rs1_data=0x33045256 rs2_data=0x57c2056c
[PASS] seq=crv_seq_0                              cyc=91 op=RK_BYPASS_RS1    rs1=30 rs2=18 wb_write=1 wb_rd=30 wb_data=0x67426487 -> rs1_data=0x67426487 rs2_data=0x5ce87aee
[PASS] seq=crv_seq_0                              cyc=92 op=RK_BYPASS_RS2    rs1=0 rs2=23 wb_write=1 wb_rd=23 wb_data=0xac1aee96 -> rs1_data=0x00000000 rs2_data=0xac1aee96
[PASS] seq=crv_seq_0                              cyc=93 op=RK_PLAIN_WRITE   rs1=1 rs2=26 wb_write=1 wb_rd=24 wb_data=0x75b1e155 -> rs1_data=0x6536a0fe rs2_data=0xcc1c6e3b
[PASS] seq=crv_seq_0                              cyc=94 op=RK_X0_ACCESS     rs1=3 rs2=19 wb_write=1 wb_rd=0 wb_data=0x0589c3b0 -> rs1_data=0xe0000003 rs2_data=0x3dcf24f8
[PASS] seq=crv_seq_0                              cyc=95 op=RK_BYPASS_BOTH   rs1=24 rs2=24 wb_write=1 wb_rd=24 wb_data=0x7f5655e5 -> rs1_data=0x7f5655e5 rs2_data=0x7f5655e5
[PASS] seq=crv_seq_0                              cyc=96 op=RK_PLAIN_WRITE   rs1=8 rs2=12 wb_write=1 wb_rd=1 wb_data=0x076cad13 -> rs1_data=0x8855a1da rs2_data=0x77e63603
[PASS] seq=crv_seq_0                              cyc=97 op=RK_NO_WRITE_READ rs1=11 rs2=17 wb_write=0 wb_rd=12 wb_data=0x7c6e633a -> rs1_data=0x9a59f6bb rs2_data=0xb031786a
[PASS] seq=crv_seq_0                              cyc=98 op=RK_BYPASS_RS2    rs1=2 rs2=11 wb_write=1 wb_rd=11 wb_data=0xb6dd6afe -> rs1_data=0x45b5904a rs2_data=0xb6dd6afe
[PASS] seq=crv_seq_0                              cyc=99 op=RK_RANDOM        rs1=24 rs2=5 wb_write=1 wb_rd=27 wb_data=0x58937621 -> rs1_data=0x7f5655e5 rs2_data=0x865eaef0
[PASS] seq=crv_seq_0                              cyc=100 op=RK_BYPASS_RS1    rs1=29 rs2=19 wb_write=1 wb_rd=29 wb_data=0x6c3484a8 -> rs1_data=0x6c3484a8 rs2_data=0x3dcf24f8
[PASS] seq=crv_seq_0                              cyc=101 op=RK_RANDOM        rs1=8 rs2=7 wb_write=0 wb_rd=25 wb_data=0x96c44a3f -> rs1_data=0x8855a1da rs2_data=0xe7dd5465
[PASS] seq=crv_seq_0                              cyc=102 op=RK_NO_WRITE_READ rs1=19 rs2=28 wb_write=0 wb_rd=5 wb_data=0xdec2259e -> rs1_data=0x3dcf24f8 rs2_data=0x33045256
[PASS] seq=crv_seq_0                              cyc=103 op=RK_NO_WRITE_READ rs1=26 rs2=29 wb_write=0 wb_rd=23 wb_data=0xc94922cf -> rs1_data=0xcc1c6e3b rs2_data=0x6c3484a8
[PASS] seq=crv_seq_0                              cyc=104 op=RK_BYPASS_RS1    rs1=20 rs2=24 wb_write=1 wb_rd=20 wb_data=0x96a7daa4 -> rs1_data=0x96a7daa4 rs2_data=0x7f5655e5
[PASS] seq=crv_seq_0                              cyc=105 op=RK_RANDOM        rs1=7 rs2=7 wb_write=0 wb_rd=17 wb_data=0xd0a66b33 -> rs1_data=0xe7dd5465 rs2_data=0xe7dd5465
[PASS] seq=crv_seq_0                              cyc=106 op=RK_RANDOM        rs1=28 rs2=2 wb_write=1 wb_rd=13 wb_data=0xd01f1a58 -> rs1_data=0x33045256 rs2_data=0x45b5904a
[PASS] seq=crv_seq_0                              cyc=107 op=RK_PLAIN_WRITE   rs1=6 rs2=24 wb_write=1 wb_rd=25 wb_data=0x02046668 -> rs1_data=0x1701f2f0 rs2_data=0x7f5655e5
[PASS] seq=crv_seq_0                              cyc=108 op=RK_RANDOM        rs1=11 rs2=13 wb_write=1 wb_rd=25 wb_data=0x4c7a4024 -> rs1_data=0xb6dd6afe rs2_data=0xd01f1a58
[PASS] seq=crv_seq_0                              cyc=109 op=RK_BYPASS_BOTH   rs1=1 rs2=1 wb_write=1 wb_rd=1 wb_data=0xf3e6fcb6 -> rs1_data=0xf3e6fcb6 rs2_data=0xf3e6fcb6
[PASS] seq=crv_seq_0                              cyc=110 op=RK_BYPASS_RS1    rs1=12 rs2=25 wb_write=1 wb_rd=12 wb_data=0x46de5beb -> rs1_data=0x46de5beb rs2_data=0x4c7a4024
[PASS] seq=crv_seq_0                              cyc=111 op=RK_NO_WRITE_READ rs1=7 rs2=16 wb_write=0 wb_rd=22 wb_data=0x4c54d31f -> rs1_data=0xe7dd5465 rs2_data=0x57c2056c
[PASS] seq=crv_seq_0                              cyc=112 op=RK_RANDOM        rs1=2 rs2=11 wb_write=1 wb_rd=25 wb_data=0xfe89de71 -> rs1_data=0x45b5904a rs2_data=0xb6dd6afe
[PASS] seq=crv_seq_0                              cyc=113 op=RK_RANDOM        rs1=1 rs2=10 wb_write=1 wb_rd=13 wb_data=0x303d63ad -> rs1_data=0xf3e6fcb6 rs2_data=0x7f581671
[PASS] seq=crv_seq_0                              cyc=114 op=RK_BYPASS_RS1    rs1=25 rs2=26 wb_write=1 wb_rd=25 wb_data=0x0bc6302e -> rs1_data=0x0bc6302e rs2_data=0xcc1c6e3b
[PASS] seq=crv_seq_0                              cyc=115 op=RK_NO_WRITE_READ rs1=13 rs2=28 wb_write=0 wb_rd=13 wb_data=0x88098a74 -> rs1_data=0x303d63ad rs2_data=0x33045256
[PASS] seq=crv_seq_0                              cyc=116 op=RK_X0_ACCESS     rs1=12 rs2=8 wb_write=1 wb_rd=0 wb_data=0x333d84bd -> rs1_data=0x46de5beb rs2_data=0x8855a1da
[PASS] seq=crv_seq_0                              cyc=117 op=RK_RANDOM        rs1=5 rs2=5 wb_write=1 wb_rd=13 wb_data=0x25d73746 -> rs1_data=0x865eaef0 rs2_data=0x865eaef0
[PASS] seq=crv_seq_0                              cyc=118 op=RK_BYPASS_RS1    rs1=19 rs2=5 wb_write=1 wb_rd=19 wb_data=0xf14f5427 -> rs1_data=0xf14f5427 rs2_data=0x865eaef0
[PASS] seq=crv_seq_0                              cyc=119 op=RK_BYPASS_RS2    rs1=27 rs2=21 wb_write=1 wb_rd=21 wb_data=0xb5870127 -> rs1_data=0x58937621 rs2_data=0xb5870127
[PASS] seq=crv_seq_0                              cyc=120 op=RK_BYPASS_RS1    rs1=22 rs2=8 wb_write=1 wb_rd=22 wb_data=0x38d2cca5 -> rs1_data=0x38d2cca5 rs2_data=0x8855a1da
[PASS] seq=crv_seq_0                              cyc=121 op=RK_PLAIN_WRITE   rs1=31 rs2=4 wb_write=1 wb_rd=29 wb_data=0xe6f219d3 -> rs1_data=0xbdd941ab rs2_data=0x3c36711e
[PASS] seq=crv_seq_0                              cyc=122 op=RK_PLAIN_WRITE   rs1=12 rs2=3 wb_write=1 wb_rd=31 wb_data=0x7b42cbfd -> rs1_data=0x46de5beb rs2_data=0xe0000003
[PASS] seq=crv_seq_0                              cyc=123 op=RK_BYPASS_RS2    rs1=27 rs2=9 wb_write=1 wb_rd=9 wb_data=0x2fac7bde -> rs1_data=0x58937621 rs2_data=0x2fac7bde
[PASS] seq=crv_seq_0                              cyc=124 op=RK_RANDOM        rs1=31 rs2=10 wb_write=0 wb_rd=18 wb_data=0xef017fe4 -> rs1_data=0x7b42cbfd rs2_data=0x7f581671
[PASS] seq=crv_seq_0                              cyc=125 op=RK_BYPASS_RS2    rs1=27 rs2=17 wb_write=1 wb_rd=17 wb_data=0x8cf8f01f -> rs1_data=0x58937621 rs2_data=0x8cf8f01f
[PASS] seq=crv_seq_0                              cyc=126 op=RK_BYPASS_RS1    rs1=3 rs2=17 wb_write=1 wb_rd=3 wb_data=0xdc72458b -> rs1_data=0xdc72458b rs2_data=0x8cf8f01f
[PASS] seq=crv_seq_0                              cyc=127 op=RK_PLAIN_WRITE   rs1=29 rs2=0 wb_write=1 wb_rd=1 wb_data=0x88ba41d3 -> rs1_data=0xe6f219d3 rs2_data=0x00000000
[PASS] seq=crv_seq_0                              cyc=128 op=RK_RANDOM        rs1=18 rs2=21 wb_write=0 wb_rd=0 wb_data=0xb498d33a -> rs1_data=0x5ce87aee rs2_data=0xb5870127
[PASS] seq=crv_seq_0                              cyc=129 op=RK_X0_ACCESS     rs1=21 rs2=21 wb_write=1 wb_rd=0 wb_data=0xcd8026a8 -> rs1_data=0xb5870127 rs2_data=0xb5870127
[PASS] seq=crv_seq_0                              cyc=130 op=RK_NO_WRITE_READ rs1=9 rs2=5 wb_write=0 wb_rd=3 wb_data=0x58923dd6 -> rs1_data=0x2fac7bde rs2_data=0x865eaef0
[PASS] seq=crv_seq_0                              cyc=131 op=RK_PLAIN_WRITE   rs1=29 rs2=3 wb_write=1 wb_rd=4 wb_data=0x71e63930 -> rs1_data=0xe6f219d3 rs2_data=0xdc72458b
[PASS] seq=crv_seq_0                              cyc=132 op=RK_BYPASS_BOTH   rs1=6 rs2=6 wb_write=1 wb_rd=6 wb_data=0x0e2334a0 -> rs1_data=0x0e2334a0 rs2_data=0x0e2334a0
[PASS] seq=crv_seq_0                              cyc=133 op=RK_BYPASS_RS2    rs1=13 rs2=27 wb_write=1 wb_rd=27 wb_data=0x38876361 -> rs1_data=0x25d73746 rs2_data=0x38876361
[PASS] seq=crv_seq_0                              cyc=134 op=RK_RANDOM        rs1=31 rs2=21 wb_write=1 wb_rd=24 wb_data=0x3a184cdf -> rs1_data=0x7b42cbfd rs2_data=0xb5870127
[PASS] seq=crv_seq_0                              cyc=135 op=RK_BYPASS_RS1    rs1=25 rs2=20 wb_write=1 wb_rd=25 wb_data=0xe2833127 -> rs1_data=0xe2833127 rs2_data=0x96a7daa4
[PASS] seq=crv_seq_0                              cyc=136 op=RK_PLAIN_WRITE   rs1=30 rs2=28 wb_write=1 wb_rd=15 wb_data=0xbbf4dd61 -> rs1_data=0x67426487 rs2_data=0x33045256
[PASS] seq=crv_seq_0                              cyc=137 op=RK_RANDOM        rs1=4 rs2=3 wb_write=0 wb_rd=10 wb_data=0xad23ebf0 -> rs1_data=0x71e63930 rs2_data=0xdc72458b
[PASS] seq=crv_seq_0                              cyc=138 op=RK_RANDOM        rs1=24 rs2=12 wb_write=0 wb_rd=18 wb_data=0xe9c7148b -> rs1_data=0x3a184cdf rs2_data=0x46de5beb
[PASS] seq=crv_seq_0                              cyc=139 op=RK_NO_WRITE_READ rs1=9 rs2=24 wb_write=0 wb_rd=1 wb_data=0x2ba0870f -> rs1_data=0x2fac7bde rs2_data=0x3a184cdf
[PASS] seq=crv_seq_0                              cyc=140 op=RK_BYPASS_BOTH   rs1=14 rs2=14 wb_write=1 wb_rd=14 wb_data=0x4b1daf70 -> rs1_data=0x4b1daf70 rs2_data=0x4b1daf70
[PASS] seq=crv_seq_0                              cyc=141 op=RK_RANDOM        rs1=28 rs2=23 wb_write=1 wb_rd=13 wb_data=0x4bc423fd -> rs1_data=0x33045256 rs2_data=0xac1aee96
[PASS] seq=crv_seq_0                              cyc=142 op=RK_RANDOM        rs1=14 rs2=4 wb_write=0 wb_rd=13 wb_data=0xa233a4d6 -> rs1_data=0x4b1daf70 rs2_data=0x71e63930
[PASS] seq=crv_seq_0                              cyc=143 op=RK_NO_WRITE_READ rs1=6 rs2=23 wb_write=0 wb_rd=29 wb_data=0x6852c585 -> rs1_data=0x0e2334a0 rs2_data=0xac1aee96
[PASS] seq=crv_seq_0                              cyc=144 op=RK_X0_ACCESS     rs1=5 rs2=10 wb_write=1 wb_rd=0 wb_data=0xb5dd4285 -> rs1_data=0x865eaef0 rs2_data=0x7f581671
[PASS] seq=crv_seq_0                              cyc=145 op=RK_X0_ACCESS     rs1=14 rs2=12 wb_write=1 wb_rd=0 wb_data=0xde57fb83 -> rs1_data=0x4b1daf70 rs2_data=0x46de5beb
[PASS] seq=crv_seq_0                              cyc=146 op=RK_BYPASS_RS2    rs1=3 rs2=15 wb_write=1 wb_rd=15 wb_data=0x5007ec78 -> rs1_data=0xdc72458b rs2_data=0x5007ec78
[PASS] seq=crv_seq_0                              cyc=147 op=RK_PLAIN_WRITE   rs1=24 rs2=23 wb_write=1 wb_rd=13 wb_data=0x7c614a24 -> rs1_data=0x3a184cdf rs2_data=0xac1aee96
[PASS] seq=crv_seq_0                              cyc=148 op=RK_RANDOM        rs1=12 rs2=31 wb_write=1 wb_rd=2 wb_data=0x4589eeba -> rs1_data=0x46de5beb rs2_data=0x7b42cbfd
[PASS] seq=crv_seq_0                              cyc=149 op=RK_BYPASS_RS1    rs1=21 rs2=9 wb_write=1 wb_rd=21 wb_data=0x81d90272 -> rs1_data=0x81d90272 rs2_data=0x2fac7bde
[PASS] seq=crv_seq_0                              cyc=150 op=RK_NO_WRITE_READ rs1=19 rs2=24 wb_write=0 wb_rd=31 wb_data=0xe6772681 -> rs1_data=0xf14f5427 rs2_data=0x3a184cdf
[PASS] seq=crv_seq_0                              cyc=151 op=RK_RANDOM        rs1=5 rs2=28 wb_write=0 wb_rd=0 wb_data=0x0971cea5 -> rs1_data=0x865eaef0 rs2_data=0x33045256
[PASS] seq=crv_seq_0                              cyc=152 op=RK_NO_WRITE_READ rs1=30 rs2=8 wb_write=0 wb_rd=8 wb_data=0xa031ee48 -> rs1_data=0x67426487 rs2_data=0x8855a1da
[PASS] seq=crv_seq_0                              cyc=153 op=RK_RANDOM        rs1=14 rs2=17 wb_write=1 wb_rd=31 wb_data=0x6e393810 -> rs1_data=0x4b1daf70 rs2_data=0x8cf8f01f
[PASS] seq=crv_seq_0                              cyc=154 op=RK_PLAIN_WRITE   rs1=24 rs2=6 wb_write=1 wb_rd=16 wb_data=0x5d03b6e7 -> rs1_data=0x3a184cdf rs2_data=0x0e2334a0
[PASS] seq=crv_seq_0                              cyc=155 op=RK_BYPASS_RS1    rs1=28 rs2=23 wb_write=1 wb_rd=28 wb_data=0x02c79232 -> rs1_data=0x02c79232 rs2_data=0xac1aee96
[PASS] seq=crv_seq_0                              cyc=156 op=RK_BYPASS_RS2    rs1=17 rs2=22 wb_write=1 wb_rd=22 wb_data=0x99234244 -> rs1_data=0x8cf8f01f rs2_data=0x99234244
[PASS] seq=crv_seq_0                              cyc=157 op=RK_NO_WRITE_READ rs1=19 rs2=6 wb_write=0 wb_rd=18 wb_data=0xf5540f64 -> rs1_data=0xf14f5427 rs2_data=0x0e2334a0
[PASS] seq=crv_seq_0                              cyc=158 op=RK_NO_WRITE_READ rs1=2 rs2=13 wb_write=0 wb_rd=25 wb_data=0xc75904c1 -> rs1_data=0x4589eeba rs2_data=0x7c614a24
[PASS] seq=crv_seq_0                              cyc=159 op=RK_BYPASS_BOTH   rs1=19 rs2=19 wb_write=1 wb_rd=19 wb_data=0xfc0ca2e1 -> rs1_data=0xfc0ca2e1 rs2_data=0xfc0ca2e1
[PASS] seq=crv_seq_0                              cyc=160 op=RK_RANDOM        rs1=14 rs2=25 wb_write=0 wb_rd=13 wb_data=0x1487bee8 -> rs1_data=0x4b1daf70 rs2_data=0xe2833127
[PASS] seq=crv_seq_0                              cyc=161 op=RK_BYPASS_BOTH   rs1=22 rs2=22 wb_write=1 wb_rd=22 wb_data=0xab914551 -> rs1_data=0xab914551 rs2_data=0xab914551
[PASS] seq=crv_seq_0                              cyc=162 op=RK_RANDOM        rs1=28 rs2=28 wb_write=1 wb_rd=4 wb_data=0x850bc0d9 -> rs1_data=0x02c79232 rs2_data=0x02c79232
[PASS] seq=crv_seq_0                              cyc=163 op=RK_BYPASS_RS1    rs1=29 rs2=0 wb_write=1 wb_rd=29 wb_data=0x88c2b932 -> rs1_data=0x88c2b932 rs2_data=0x00000000
[PASS] seq=crv_seq_0                              cyc=164 op=RK_BYPASS_RS2    rs1=12 rs2=9 wb_write=1 wb_rd=9 wb_data=0x182119ff -> rs1_data=0x46de5beb rs2_data=0x182119ff
