 VCS Coverage Metrics Release U-2023.03_Full64 Copyright (c) 1991-2023 by Synopsys Inc.
[PASS] seq=crv_seq_7                      cyc=196 op=BK_FORWARD_BRANCH  pc=0x2e11b6dc branch=1 jal=0 -> taken=0 valid=0 tgt=0x686c721c
[PASS] seq=crv_seq_7                      cyc=197 op=BK_JAL             pc=0xc4d3de48 branch=0 jal=1 -> taken=0 valid=1 tgt=0xbaf7092a
[PASS] seq=crv_seq_7                      cyc=198 op=BK_FORWARD_BRANCH  pc=0xe093304c branch=1 jal=0 -> taken=0 valid=0 tgt=0x05b1ed20
[PASS] seq=crv_seq_7                      cyc=199 op=BK_BACKWARD_BRANCH pc=0xb81d76d4 branch=1 jal=0 -> taken=1 valid=1 tgt=0x8f7a2fb8
[PASS] seq=crv_seq_8                      cyc=0 op=BK_FORWARD_BRANCH  pc=0x7fa3e934 branch=1 jal=0 -> taken=0 valid=0 tgt=0xdc0ed872
[PASS] seq=crv_seq_8                      cyc=1 op=BK_IDLE            pc=0xb699b010 branch=0 jal=0 -> taken=0 valid=0 tgt=0xc1e4f96c
[PASS] seq=crv_seq_8                      cyc=2 op=BK_JAL_AND_BRANCH  pc=0x09b93d60 branch=1 jal=1 -> taken=1 valid=1 tgt=0x8e6d4140
[PASS] seq=crv_seq_8                      cyc=3 op=BK_JAL             pc=0x39c43ed4 branch=0 jal=1 -> taken=0 valid=1 tgt=0xb0ba964a
[PASS] seq=crv_seq_8                      cyc=4 op=BK_FORWARD_BRANCH  pc=0x4b075024 branch=1 jal=0 -> taken=0 valid=0 tgt=0x6bb7978c
[PASS] seq=crv_seq_8                      cyc=5 op=BK_FORWARD_BRANCH  pc=0xa6d751d0 branch=1 jal=0 -> taken=0 valid=0 tgt=0xf0615398
[PASS] seq=crv_seq_8                      cyc=6 op=BK_BACKWARD_BRANCH pc=0x37d3ca4c branch=1 jal=0 -> taken=1 valid=1 tgt=0xdfdebb5a
[PASS] seq=crv_seq_8                      cyc=7 op=BK_BACKWARD_BRANCH pc=0x6a382780 branch=1 jal=0 -> taken=1 valid=1 tgt=0x48f8223e
[PASS] seq=crv_seq_8                      cyc=8 op=BK_JAL_AND_BRANCH  pc=0x340a3c90 branch=1 jal=1 -> taken=1 valid=1 tgt=0xc41d1ade
[PASS] seq=crv_seq_8                      cyc=9 op=BK_IDLE            pc=0x5b17c1f4 branch=0 jal=0 -> taken=0 valid=0 tgt=0x1f23d728
[PASS] seq=crv_seq_8                      cyc=10 op=BK_IDLE            pc=0xdfe13f00 branch=0 jal=0 -> taken=0 valid=0 tgt=0xf816633c
[PASS] seq=crv_seq_8                      cyc=11 op=BK_IDLE            pc=0x629a7dc8 branch=0 jal=0 -> taken=0 valid=0 tgt=0xba7108d8
[PASS] seq=crv_seq_8                      cyc=12 op=BK_JAL_AND_BRANCH  pc=0x609cf0a8 branch=1 jal=1 -> taken=0 valid=1 tgt=0x14636994
[PASS] seq=crv_seq_8                      cyc=13 op=BK_BACKWARD_BRANCH pc=0xc44f6288 branch=1 jal=0 -> taken=1 valid=1 tgt=0x512e6024
[PASS] seq=crv_seq_8                      cyc=14 op=BK_FORWARD_BRANCH  pc=0xe12f9cfc branch=1 jal=0 -> taken=0 valid=0 tgt=0x07284656
[PASS] seq=crv_seq_8                      cyc=15 op=BK_BACKWARD_BRANCH pc=0xcc9fa450 branch=1 jal=0 -> taken=1 valid=1 tgt=0x6fbe2914
[PASS] seq=crv_seq_8                      cyc=16 op=BK_IDLE            pc=0x917d0778 branch=0 jal=0 -> taken=0 valid=0 tgt=0x372e9012
[PASS] seq=crv_seq_8                      cyc=17 op=BK_BACKWARD_BRANCH pc=0xbc2a2128 branch=1 jal=0 -> taken=1 valid=1 tgt=0x9f67928c
[PASS] seq=crv_seq_8                      cyc=18 op=BK_JAL             pc=0x035f6760 branch=0 jal=1 -> taken=0 valid=1 tgt=0x871bc8f2
[PASS] seq=crv_seq_8                      cyc=19 op=BK_JAL             pc=0xd2e76b8c branch=0 jal=1 -> taken=0 valid=1 tgt=0x02868f0a
[PASS] seq=crv_seq_8                      cyc=20 op=BK_RANDOM          pc=0x4e7736e0 branch=0 jal=1 -> taken=0 valid=1 tgt=0x38c61abc
[PASS] seq=crv_seq_8                      cyc=21 op=BK_FORWARD_BRANCH  pc=0x75d9654c branch=1 jal=0 -> taken=0 valid=0 tgt=0x8a81519c
[PASS] seq=crv_seq_8                      cyc=22 op=BK_RANDOM          pc=0x5991a044 branch=0 jal=1 -> taken=0 valid=1 tgt=0x73eafaac
[PASS] seq=crv_seq_8                      cyc=23 op=BK_JAL_AND_BRANCH  pc=0x7a7e0388 branch=1 jal=1 -> taken=1 valid=1 tgt=0xbfd8d2ea
[PASS] seq=crv_seq_8                      cyc=24 op=BK_RANDOM          pc=0x609af29c branch=1 jal=0 -> taken=0 valid=0 tgt=0x86377afe
[PASS] seq=crv_seq_8                      cyc=25 op=BK_BACKWARD_BRANCH pc=0x33ce1940 branch=1 jal=0 -> taken=1 valid=1 tgt=0x1192fcb8
[PASS] seq=crv_seq_8                      cyc=26 op=BK_FORWARD_BRANCH  pc=0xca222ae8 branch=1 jal=0 -> taken=0 valid=0 tgt=0x2f2f56d6
[PASS] seq=crv_seq_8                      cyc=27 op=BK_FORWARD_BRANCH  pc=0x9e08a678 branch=1 jal=0 -> taken=0 valid=0 tgt=0xe0052658
[PASS] seq=crv_seq_8                      cyc=28 op=BK_FORWARD_BRANCH  pc=0x73e611e8 branch=1 jal=0 -> taken=0 valid=0 tgt=0xf1cbdebc
[PASS] seq=crv_seq_8                      cyc=29 op=BK_BACKWARD_BRANCH pc=0x73bce9dc branch=1 jal=0 -> taken=1 valid=1 tgt=0x585e5140
[PASS] seq=crv_seq_8                      cyc=30 op=BK_JAL_AND_BRANCH  pc=0x773cda78 branch=1 jal=1 -> taken=0 valid=1 tgt=0xd5fbb1d4
[PASS] seq=crv_seq_8                      cyc=31 op=BK_RANDOM          pc=0x79248e78 branch=1 jal=1 -> taken=1 valid=1 tgt=0x82e3d178
[PASS] seq=crv_seq_8                      cyc=32 op=BK_JAL             pc=0x5fc5e540 branch=0 jal=1 -> taken=0 valid=1 tgt=0x30e9a228
[PASS] seq=crv_seq_8                      cyc=33 op=BK_FORWARD_BRANCH  pc=0x85306724 branch=1 jal=0 -> taken=0 valid=0 tgt=0xa64c8abe
[PASS] seq=crv_seq_8                      cyc=34 op=BK_BACKWARD_BRANCH pc=0x3f0a9094 branch=1 jal=0 -> taken=1 valid=1 tgt=0x06b2697c
[PASS] seq=crv_seq_8                      cyc=35 op=BK_FORWARD_BRANCH  pc=0xf9dad2e0 branch=1 jal=0 -> taken=0 valid=0 tgt=0x0e75bd38
[PASS] seq=crv_seq_8                      cyc=36 op=BK_IDLE            pc=0xbde16fa8 branch=0 jal=0 -> taken=0 valid=0 tgt=0x69e93652
[PASS] seq=crv_seq_8                      cyc=37 op=BK_BACKWARD_BRANCH pc=0xd5e7480c branch=1 jal=0 -> taken=1 valid=1 tgt=0x62ac973c
[PASS] seq=crv_seq_8                      cyc=38 op=BK_JAL             pc=0x4c5042b8 branch=0 jal=1 -> taken=0 valid=1 tgt=0x0769683c
[PASS] seq=crv_seq_8                      cyc=39 op=BK_JAL_AND_BRANCH  pc=0x669ec174 branch=1 jal=1 -> taken=1 valid=1 tgt=0xb334a7b4
[PASS] seq=crv_seq_8                      cyc=40 op=BK_RANDOM          pc=0x0e41e0c0 branch=1 jal=0 -> taken=1 valid=1 tgt=0x0b755f44
[PASS] seq=crv_seq_8                      cyc=41 op=BK_RANDOM          pc=0x8d0d5fa4 branch=1 jal=1 -> taken=1 valid=1 tgt=0x9e908cc6
[PASS] seq=crv_seq_8                      cyc=42 op=BK_JAL_AND_BRANCH  pc=0xdc7188e0 branch=1 jal=1 -> taken=1 valid=1 tgt=0xef617466
[PASS] seq=crv_seq_8                      cyc=43 op=BK_RANDOM          pc=0x71714430 branch=0 jal=0 -> taken=0 valid=0 tgt=0x3910bf0a
[PASS] seq=crv_seq_8                      cyc=44 op=BK_JAL_AND_BRANCH  pc=0xb607ebfc branch=1 jal=1 -> taken=0 valid=1 tgt=0x7f31f5aa
[PASS] seq=crv_seq_8                      cyc=45 op=BK_FORWARD_BRANCH  pc=0x9caaf348 branch=1 jal=0 -> taken=0 valid=0 tgt=0xeeecb2a4
[PASS] seq=crv_seq_8                      cyc=46 op=BK_RANDOM          pc=0xcacf4304 branch=1 jal=0 -> taken=0 valid=0 tgt=0xd562c75c
[PASS] seq=crv_seq_8                      cyc=47 op=BK_JAL_AND_BRANCH  pc=0x93c7e7bc branch=1 jal=1 -> taken=1 valid=1 tgt=0x9397dc0e
[PASS] seq=crv_seq_8                      cyc=48 op=BK_RANDOM          pc=0x3fe19048 branch=0 jal=1 -> taken=0 valid=1 tgt=0x5c7ae75e
[PASS] seq=crv_seq_8                      cyc=49 op=BK_BACKWARD_BRANCH pc=0x07e4aa24 branch=1 jal=0 -> taken=1 valid=1 tgt=0xb8574e7e
[PASS] seq=crv_seq_8                      cyc=50 op=BK_BACKWARD_BRANCH pc=0x7345319c branch=1 jal=0 -> taken=1 valid=1 tgt=0x3376c874
[PASS] seq=crv_seq_8                      cyc=51 op=BK_JAL             pc=0x8ebb61d8 branch=0 jal=1 -> taken=0 valid=1 tgt=0xb2991568
[PASS] seq=crv_seq_8                      cyc=52 op=BK_FORWARD_BRANCH  pc=0xcbbe5dc8 branch=1 jal=0 -> taken=0 valid=0 tgt=0x3390d7b2
[PASS] seq=crv_seq_8                      cyc=53 op=BK_RANDOM          pc=0x962a0a40 branch=1 jal=1 -> taken=0 valid=1 tgt=0x79f04774
[PASS] seq=crv_seq_8                      cyc=54 op=BK_FORWARD_BRANCH  pc=0x9a4e60d4 branch=1 jal=0 -> taken=0 valid=0 tgt=0x9e0a37d4
[PASS] seq=crv_seq_8                      cyc=55 op=BK_FORWARD_BRANCH  pc=0x457a0a7c branch=1 jal=0 -> taken=0 valid=0 tgt=0x4b8692c0
[PASS] seq=crv_seq_8                      cyc=56 op=BK_BACKWARD_BRANCH pc=0xbc329c24 branch=1 jal=0 -> taken=1 valid=1 tgt=0x3fe42aa4
[PASS] seq=crv_seq_8                      cyc=57 op=BK_RANDOM          pc=0x873c3ec0 branch=0 jal=0 -> taken=0 valid=0 tgt=0x749992e2
[PASS] seq=crv_seq_8                      cyc=58 op=BK_JAL             pc=0x2157abf8 branch=0 jal=1 -> taken=0 valid=1 tgt=0x1e55e86c
[PASS] seq=crv_seq_8                      cyc=59 op=BK_BACKWARD_BRANCH pc=0x90d7d3e0 branch=1 jal=0 -> taken=1 valid=1 tgt=0x37987700
[PASS] seq=crv_seq_8                      cyc=60 op=BK_BACKWARD_BRANCH pc=0x33de175c branch=1 jal=0 -> taken=1 valid=1 tgt=0xb7de8d4e
[PASS] seq=crv_seq_8                      cyc=61 op=BK_RANDOM          pc=0x786248a0 branch=1 jal=1 -> taken=1 valid=1 tgt=0xb7d7cc36
[PASS] seq=crv_seq_8                      cyc=62 op=BK_JAL_AND_BRANCH  pc=0x85b66c04 branch=1 jal=1 -> taken=1 valid=1 tgt=0x464d91b2
[PASS] seq=crv_seq_8                      cyc=63 op=BK_BACKWARD_BRANCH pc=0xcf07c2a4 branch=1 jal=0 -> taken=1 valid=1 tgt=0xafff0e80
[PASS] seq=crv_seq_8                      cyc=64 op=BK_BACKWARD_BRANCH pc=0x35b42c0c branch=1 jal=0 -> taken=1 valid=1 tgt=0x0966fc4e
[PASS] seq=crv_seq_8                      cyc=65 op=BK_RANDOM          pc=0xfe196af0 branch=1 jal=1 -> taken=1 valid=1 tgt=0x8e9d11dc
[PASS] seq=crv_seq_8                      cyc=66 op=BK_RANDOM          pc=0x874ad924 branch=1 jal=0 -> taken=0 valid=0 tgt=0x9ee40922
[PASS] seq=crv_seq_8                      cyc=67 op=BK_FORWARD_BRANCH  pc=0x2f895f60 branch=1 jal=0 -> taken=0 valid=0 tgt=0xa7551be0
[PASS] seq=crv_seq_8                      cyc=68 op=BK_BACKWARD_BRANCH pc=0xe2a854e4 branch=1 jal=0 -> taken=1 valid=1 tgt=0x8739a12e
[PASS] seq=crv_seq_8                      cyc=69 op=BK_IDLE            pc=0x6e6d04d8 branch=0 jal=0 -> taken=0 valid=0 tgt=0x86ceac92
[PASS] seq=crv_seq_8                      cyc=70 op=BK_IDLE            pc=0x1817e444 branch=0 jal=0 -> taken=0 valid=0 tgt=0x92534d6a
[PASS] seq=crv_seq_8                      cyc=71 op=BK_JAL             pc=0xcd6ce188 branch=0 jal=1 -> taken=0 valid=1 tgt=0xb3cbbc38
[PASS] seq=crv_seq_8                      cyc=72 op=BK_FORWARD_BRANCH  pc=0xc4df547c branch=1 jal=0 -> taken=0 valid=0 tgt=0x2bace7a2
[PASS] seq=crv_seq_8                      cyc=73 op=BK_BACKWARD_BRANCH pc=0x1d984230 branch=1 jal=0 -> taken=1 valid=1 tgt=0xa82753aa
[PASS] seq=crv_seq_8                      cyc=74 op=BK_IDLE            pc=0x9686ba0c branch=0 jal=0 -> taken=0 valid=0 tgt=0x4f4887f6
[PASS] seq=crv_seq_8                      cyc=75 op=BK_RANDOM          pc=0xfa4a8938 branch=0 jal=0 -> taken=0 valid=0 tgt=0xfd069a7a
[PASS] seq=crv_seq_8                      cyc=76 op=BK_JAL             pc=0xd1c7a0d8 branch=0 jal=1 -> taken=0 valid=1 tgt=0xe9ca8280
[PASS] seq=crv_seq_8                      cyc=77 op=BK_BACKWARD_BRANCH pc=0xd362f5e0 branch=1 jal=0 -> taken=1 valid=1 tgt=0x645256b0
[PASS] seq=crv_seq_8                      cyc=78 op=BK_JAL             pc=0xd6fb3e2c branch=0 jal=1 -> taken=0 valid=1 tgt=0x1a568ae4
[PASS] seq=crv_seq_8                      cyc=79 op=BK_FORWARD_BRANCH  pc=0x2db4b4ac branch=1 jal=0 -> taken=0 valid=0 tgt=0x5df47e8e
[PASS] seq=crv_seq_8                      cyc=80 op=BK_JAL_AND_BRANCH  pc=0x71baa848 branch=1 jal=1 -> taken=0 valid=1 tgt=0x2cc4bd78
[PASS] seq=crv_seq_8                      cyc=81 op=BK_BACKWARD_BRANCH pc=0x2abb3014 branch=1 jal=0 -> taken=1 valid=1 tgt=0x12c0c172
[PASS] seq=crv_seq_8                      cyc=82 op=BK_IDLE            pc=0xbd0e3bf0 branch=0 jal=0 -> taken=0 valid=0 tgt=0xdb351280
[PASS] seq=crv_seq_8                      cyc=83 op=BK_RANDOM          pc=0xf5978294 branch=0 jal=1 -> taken=0 valid=1 tgt=0x560f3208
[PASS] seq=crv_seq_8                      cyc=84 op=BK_WRAPAROUND      pc=0x73f6be84 branch=0 jal=1 -> taken=0 valid=1 tgt=0xa5af4502
[PASS] seq=crv_seq_8                      cyc=85 op=BK_FORWARD_BRANCH  pc=0x1e1bd278 branch=1 jal=0 -> taken=0 valid=0 tgt=0x3c7d1616
[PASS] seq=crv_seq_8                      cyc=86 op=BK_JAL             pc=0xdc4b0e20 branch=0 jal=1 -> taken=0 valid=1 tgt=0xe0258110
[PASS] seq=crv_seq_8                      cyc=87 op=BK_RANDOM          pc=0xdf386448 branch=1 jal=0 -> taken=1 valid=1 tgt=0x9f4ffb48
[PASS] seq=crv_seq_8                      cyc=88 op=BK_RANDOM          pc=0x156e142c branch=1 jal=1 -> taken=1 valid=1 tgt=0x77c387d8
[PASS] seq=crv_seq_8                      cyc=89 op=BK_BACKWARD_BRANCH pc=0x6105d2c0 branch=1 jal=0 -> taken=1 valid=1 tgt=0x04472f7c
[PASS] seq=crv_seq_8                      cyc=90 op=BK_BACKWARD_BRANCH pc=0xa9218d30 branch=1 jal=0 -> taken=1 valid=1 tgt=0x7279cf10
[PASS] seq=crv_seq_8                      cyc=91 op=BK_RANDOM          pc=0xaa6e867c branch=0 jal=0 -> taken=0 valid=0 tgt=0x21f78be2
[PASS] seq=crv_seq_8                      cyc=92 op=BK_JAL_AND_BRANCH  pc=0xdeecb4a4 branch=1 jal=1 -> taken=1 valid=1 tgt=0x8ac7a0ea
[PASS] seq=crv_seq_8                      cyc=93 op=BK_JAL_AND_BRANCH  pc=0xff7be378 branch=1 jal=1 -> taken=1 valid=1 tgt=0x61f73980
[PASS] seq=crv_seq_8                      cyc=94 op=BK_FORWARD_BRANCH  pc=0xce4d4248 branch=1 jal=0 -> taken=0 valid=0 tgt=0x124916ec
[PASS] seq=crv_seq_8                      cyc=95 op=BK_FORWARD_BRANCH  pc=0x084c6024 branch=1 jal=0 -> taken=0 valid=0 tgt=0x44742c64
[PASS] seq=crv_seq_8                      cyc=96 op=BK_BACKWARD_BRANCH pc=0x7e1aed7c branch=1 jal=0 -> taken=1 valid=1 tgt=0x31cfaaa8
[PASS] seq=crv_seq_8                      cyc=97 op=BK_JAL             pc=0x61259380 branch=0 jal=1 -> taken=0 valid=1 tgt=0xff76c6c8
[PASS] seq=crv_seq_8                      cyc=98 op=BK_WRAPAROUND      pc=0x3e265fa8 branch=1 jal=0 -> taken=1 valid=1 tgt=0xf2fc0fe2
[PASS] seq=crv_seq_8                      cyc=99 op=BK_FORWARD_BRANCH  pc=0x991b5de4 branch=1 jal=0 -> taken=0 valid=0 tgt=0x9ec1b6c8
[PASS] seq=crv_seq_8                      cyc=100 op=BK_RANDOM          pc=0x45aa0d74 branch=0 jal=1 -> taken=0 valid=1 tgt=0x0ee800cc
[PASS] seq=crv_seq_8                      cyc=101 op=BK_JAL_AND_BRANCH  pc=0xb01d07b8 branch=1 jal=1 -> taken=0 valid=1 tgt=0x3131a930
[PASS] seq=crv_seq_8                      cyc=102 op=BK_IDLE            pc=0xd438594c branch=0 jal=0 -> taken=0 valid=0 tgt=0x8a5678e6
[PASS] seq=crv_seq_8                      cyc=103 op=BK_BACKWARD_BRANCH pc=0x1444b378 branch=1 jal=0 -> taken=1 valid=1 tgt=0xb6dd6fd6
[PASS] seq=crv_seq_8                      cyc=104 op=BK_BACKWARD_BRANCH pc=0x7aa33d28 branch=1 jal=0 -> taken=1 valid=1 tgt=0x5b9dfbb4
[PASS] seq=crv_seq_8                      cyc=105 op=BK_JAL             pc=0xb498a9e0 branch=0 jal=1 -> taken=0 valid=1 tgt=0xc9b00506
[PASS] seq=crv_seq_8                      cyc=106 op=BK_RANDOM          pc=0x1eb405d8 branch=1 jal=0 -> taken=0 valid=0 tgt=0x8f15a854
[PASS] seq=crv_seq_8                      cyc=107 op=BK_WRAPAROUND      pc=0x85685044 branch=1 jal=1 -> taken=1 valid=1 tgt=0xf570d06e
[PASS] seq=crv_seq_8                      cyc=108 op=BK_JAL             pc=0xca124a80 branch=0 jal=1 -> taken=0 valid=1 tgt=0x2098c390
[PASS] seq=crv_seq_8                      cyc=109 op=BK_BACKWARD_BRANCH pc=0x06a13908 branch=1 jal=0 -> taken=1 valid=1 tgt=0x021ae304
[PASS] seq=crv_seq_8                      cyc=110 op=BK_JAL             pc=0x26b6f208 branch=0 jal=1 -> taken=0 valid=1 tgt=0x4f3611c6
[PASS] seq=crv_seq_8                      cyc=111 op=BK_JAL             pc=0x3c71ec1c branch=0 jal=1 -> taken=0 valid=1 tgt=0xfe07fa80
[PASS] seq=crv_seq_8                      cyc=112 op=BK_RANDOM          pc=0x8cd15d28 branch=1 jal=1 -> taken=1 valid=1 tgt=0x57b7a454
[PASS] seq=crv_seq_8                      cyc=113 op=BK_FORWARD_BRANCH  pc=0xec1907d4 branch=1 jal=0 -> taken=0 valid=0 tgt=0x075d6aee
[PASS] seq=crv_seq_8                      cyc=114 op=BK_IDLE            pc=0xcd166bb8 branch=0 jal=0 -> taken=0 valid=0 tgt=0x2751c30a
[PASS] seq=crv_seq_8                      cyc=115 op=BK_WRAPAROUND      pc=0x8b193884 branch=0 jal=1 -> taken=0 valid=1 tgt=0xaa5b288a
[PASS] seq=crv_seq_8                      cyc=116 op=BK_FORWARD_BRANCH  pc=0xcd132504 branch=1 jal=0 -> taken=0 valid=0 tgt=0xdce49eb6
[PASS] seq=crv_seq_8                      cyc=117 op=BK_RANDOM          pc=0xdd443dec branch=0 jal=1 -> taken=0 valid=1 tgt=0x01f6610e
[PASS] seq=crv_seq_8                      cyc=118 op=BK_JAL_AND_BRANCH  pc=0xe937d910 branch=1 jal=1 -> taken=0 valid=1 tgt=0x8a3678ae
[PASS] seq=crv_seq_8                      cyc=119 op=BK_WRAPAROUND      pc=0xa91d6ad4 branch=0 jal=1 -> taken=0 valid=1 tgt=0xe24c2ff8
[PASS] seq=crv_seq_8                      cyc=120 op=BK_BACKWARD_BRANCH pc=0x02e7fe48 branch=1 jal=0 -> taken=1 valid=1 tgt=0xbd51913a
[PASS] seq=crv_seq_8                      cyc=121 op=BK_WRAPAROUND      pc=0x3b3ad1b8 branch=0 jal=1 -> taken=0 valid=1 tgt=0xd9eae8ae
[PASS] seq=crv_seq_8                      cyc=122 op=BK_BACKWARD_BRANCH pc=0xfed3a550 branch=1 jal=0 -> taken=1 valid=1 tgt=0xa13340bc
[PASS] seq=crv_seq_8                      cyc=123 op=BK_RANDOM          pc=0x10d73ec0 branch=0 jal=1 -> taken=0 valid=1 tgt=0x9dcc6036
[PASS] seq=crv_seq_8                      cyc=124 op=BK_JAL             pc=0xea572048 branch=0 jal=1 -> taken=0 valid=1 tgt=0xa9079f98
[PASS] seq=crv_seq_8                      cyc=125 op=BK_WRAPAROUND      pc=0x7202f920 branch=0 jal=1 -> taken=0 valid=1 tgt=0x55beee78
[PASS] seq=crv_seq_8                      cyc=126 op=BK_FORWARD_BRANCH  pc=0x2aeeb8b4 branch=1 jal=0 -> taken=0 valid=0 tgt=0x57a02486
[PASS] seq=crv_seq_8                      cyc=127 op=BK_IDLE            pc=0x18f9a3e4 branch=0 jal=0 -> taken=0 valid=0 tgt=0x7c978f78
[PASS] seq=crv_seq_8                      cyc=128 op=BK_JAL             pc=0x5b6e91b4 branch=0 jal=1 -> taken=0 valid=1 tgt=0x6bfc8f56
[PASS] seq=crv_seq_8                      cyc=129 op=BK_JAL_AND_BRANCH  pc=0x7f2e24d4 branch=1 jal=1 -> taken=1 valid=1 tgt=0x40eee5b8
[PASS] seq=crv_seq_8                      cyc=130 op=BK_BACKWARD_BRANCH pc=0xf00e28fc branch=1 jal=0 -> taken=1 valid=1 tgt=0xcfc21aba
[PASS] seq=crv_seq_8                      cyc=131 op=BK_FORWARD_BRANCH  pc=0x2b9cc814 branch=1 jal=0 -> taken=0 valid=0 tgt=0x99f15d22
[PASS] seq=crv_seq_8                      cyc=132 op=BK_FORWARD_BRANCH  pc=0x03c66080 branch=1 jal=0 -> taken=0 valid=0 tgt=0x67f7bdc4
[PASS] seq=crv_seq_8                      cyc=133 op=BK_BACKWARD_BRANCH pc=0x36350bec branch=1 jal=0 -> taken=1 valid=1 tgt=0xd6b0dd50
[PASS] seq=crv_seq_8                      cyc=134 op=BK_WRAPAROUND      pc=0xbffc0e3c branch=0 jal=0 -> taken=0 valid=0 tgt=0x0bbb3308
[PASS] seq=crv_seq_8                      cyc=135 op=BK_RANDOM          pc=0xb39a40fc branch=1 jal=1 -> taken=0 valid=1 tgt=0x6434d750
[PASS] seq=crv_seq_8                      cyc=136 op=BK_BACKWARD_BRANCH pc=0x5773d944 branch=1 jal=0 -> taken=1 valid=1 tgt=0x1287de48
[PASS] seq=crv_seq_8                      cyc=137 op=BK_JAL             pc=0x14e5c1e4 branch=0 jal=1 -> taken=0 valid=1 tgt=0x950b465e
[PASS] seq=crv_seq_8                      cyc=138 op=BK_FORWARD_BRANCH  pc=0x1b068034 branch=1 jal=0 -> taken=0 valid=0 tgt=0x6e9b7ac0
[PASS] seq=crv_seq_8                      cyc=139 op=BK_JAL_AND_BRANCH  pc=0x9fb514c4 branch=1 jal=1 -> taken=1 valid=1 tgt=0x7c2f49f6
[PASS] seq=crv_seq_8                      cyc=140 op=BK_JAL             pc=0x302d5bd0 branch=0 jal=1 -> taken=0 valid=1 tgt=0x5506f1f8
[PASS] seq=crv_seq_8                      cyc=141 op=BK_RANDOM          pc=0xe6d0096c branch=1 jal=1 -> taken=0 valid=1 tgt=0x38861d5a
[PASS] seq=crv_seq_8                      cyc=142 op=BK_FORWARD_BRANCH  pc=0xd8c753e0 branch=1 jal=0 -> taken=0 valid=0 tgt=0xfd49d1d0
[PASS] seq=crv_seq_8                      cyc=143 op=BK_IDLE            pc=0x380afb34 branch=0 jal=0 -> taken=0 valid=0 tgt=0xcea256d6
[PASS] seq=crv_seq_8                      cyc=144 op=BK_RANDOM          pc=0x853570bc branch=1 jal=0 -> taken=1 valid=1 tgt=0x60f1275e
[PASS] seq=crv_seq_8                      cyc=145 op=BK_BACKWARD_BRANCH pc=0xfa9b7b08 branch=1 jal=0 -> taken=1 valid=1 tgt=0xc5578eb2
[PASS] seq=crv_seq_8                      cyc=146 op=BK_FORWARD_BRANCH  pc=0xbef99da0 branch=1 jal=0 -> taken=0 valid=0 tgt=0xc22d98c0
[PASS] seq=crv_seq_8                      cyc=147 op=BK_IDLE            pc=0xf394cf4c branch=0 jal=0 -> taken=0 valid=0 tgt=0x81d166b6
[PASS] seq=crv_seq_8                      cyc=148 op=BK_IDLE            pc=0xd3d92d70 branch=0 jal=0 -> taken=0 valid=0 tgt=0xd35ebeca
[PASS] seq=crv_seq_8                      cyc=149 op=BK_RANDOM          pc=0xb3e3dabc branch=0 jal=1 -> taken=0 valid=1 tgt=0x71404638
[PASS] seq=crv_seq_8                      cyc=150 op=BK_JAL             pc=0x74e0f598 branch=0 jal=1 -> taken=0 valid=1 tgt=0x57b38cb8
[PASS] seq=crv_seq_8                      cyc=151 op=BK_BACKWARD_BRANCH pc=0xe75ce22c branch=1 jal=0 -> taken=1 valid=1 tgt=0xe4df355e
[PASS] seq=crv_seq_8                      cyc=152 op=BK_BACKWARD_BRANCH pc=0x3893bb48 branch=1 jal=0 -> taken=1 valid=1 tgt=0x237bf6e8
[PASS] seq=crv_seq_8                      cyc=153 op=BK_WRAPAROUND      pc=0xaab4c97c branch=1 jal=0 -> taken=1 valid=1 tgt=0x94455dd6
[PASS] seq=crv_seq_8                      cyc=154 op=BK_JAL             pc=0xa2952c44 branch=0 jal=1 -> taken=0 valid=1 tgt=0xa2da80f4
[PASS] seq=crv_seq_8                      cyc=155 op=BK_RANDOM          pc=0x579b44d4 branch=0 jal=1 -> taken=0 valid=1 tgt=0x837a308c
[PASS] seq=crv_seq_8                      cyc=156 op=BK_WRAPAROUND      pc=0x47795e14 branch=0 jal=0 -> taken=0 valid=0 tgt=0x24e983bc
[PASS] seq=crv_seq_8                      cyc=157 op=BK_JAL             pc=0x0d2470e4 branch=0 jal=1 -> taken=0 valid=1 tgt=0xf8e55d10
[PASS] seq=crv_seq_8                      cyc=158 op=BK_FORWARD_BRANCH  pc=0xe14d0ce8 branch=1 jal=0 -> taken=0 valid=0 tgt=0x2901a4fc
[PASS] seq=crv_seq_8                      cyc=159 op=BK_RANDOM          pc=0x8a444d14 branch=0 jal=1 -> taken=0 valid=1 tgt=0x0e15d67c
[PASS] seq=crv_seq_8                      cyc=160 op=BK_WRAPAROUND      pc=0xfe841dfc branch=0 jal=1 -> taken=0 valid=1 tgt=0x991248c0
[PASS] seq=crv_seq_8                      cyc=161 op=BK_FORWARD_BRANCH  pc=0xbe9caa78 branch=1 jal=0 -> taken=0 valid=0 tgt=0x3a8c4514
[PASS] seq=crv_seq_8                      cyc=162 op=BK_BACKWARD_BRANCH pc=0xe642f798 branch=1 jal=0 -> taken=1 valid=1 tgt=0x81020d10
[PASS] seq=crv_seq_8                      cyc=163 op=BK_BACKWARD_BRANCH pc=0x5a35ed10 branch=1 jal=0 -> taken=1 valid=1 tgt=0x3205befc
